Name,Address,Latitude,Longitude,Tel,Image_URL
제주파크랜드,제주특별자치도 제주시 애월읍 상귀서길 82-20,33.4648174,126.4048049,(+82) 064-712-8585,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/55a94373-db7e-471d-a38d-82db5f4c622a.jpg"""
제주팔레스호텔,제주특별자치도 제주시 탑동로 9,33.5168727,126.52372,(+82) 064-753-8811,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9a7947f5-313d-40d9-bf07-e47725395c05.gif"""
제주팡숑예래,제주특별자치도 서귀포시 예래해안로 357,33.2409842,126.3958219,(+82) 064-738-1133,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a00d104f-451a-4ad1-a89b-dcfbfa6ea3b9.jpg"""
제주펜션향림원,제주특별자치도 서귀포시 칠십리로394번길 8-3,33.2437709,126.5932026,(+82) 064-733-5799,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f0659e08-5078-4907-93ae-589c53e8ca0e.jpg"""
제주프렌즈펜션,제주특별자치도 제주시 한경면 판포2길 35,33.3615228,126.2007954,(+82) 064-772-2620,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b1987e98-d760-473c-87e5-5bff4c126746.jpg"""
제주필하우스,제주특별자치도 제주시 조천읍 일주동로 1415,33.5449204,126.6862534,(+82) 064-783-4900,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a4e4f5cd-2881-4e4a-bed5-242f31f7705b.jpg"""
제주하나호텔,제주특별자치도 서귀포시 중문관광로72번길 53,33.2498662,126.4081758,(+82) 064-738-7001,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/105a06ec-add7-45b6-b1fa-d981396c7431.jpg"""
제주항공우주호텔,제주도 서귀포시 안덕면 녹차분재로 216,33.3022751,126.2947784,(+82) 064-798-5500,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cbeec70d-5180-418a-9edd-c7a27a7b0fd2.gif"""
제주해조대펜션,제주특별자치도 제주시 한림읍 한림로 339,33.3940486,126.2405962,(+82) 064-796-8010,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/32e94c0e-626d-4638-b405-86bb88586df5.jpg"""
제주휴리조트,제주특별자치도 서귀포시 성산읍 난고로 230,33.4207144,126.8937969,(+82) 064-783-1166,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bee1a623-225f-47c2-9648-950e07085fa4.jpg"""
조용한 게스트하우스 산방산점,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,33.2533852,126.3048762,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202401/11/d81f9714-76a0-4021-867d-10890e5fb18b.jpg"""
조은민박,제주특별자치도 제주시 추자면 대서4길 6,33.9630367,126.2943523,(+82) 010-6310-4069,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/04d13a21-d83f-4933-aaad-324c36089289.jpg"""
조천댁,제주특별자치도 제주시 조천읍 조천7길 19-17,33.5384014,126.6344086,(+82) 0504-0904-2006,"""https://api.cdn.visitjeju.net/photomng/imgpath/201810/24/f600fae5-68f8-4929-b4ac-db25f63a543b.jpg"""
조천스테이,제주특별자치도 제주시 조천읍 조천9길 30-1,33.5383172,126.63737,(+82) 010-5002-2515,"""https://api.cdn.visitjeju.net/photomng/imgpath/201805/23/a4ba7656-464d-4afc-b82a-fd92726a2b16.jpg"""
종달스토리,제주특별자치도 제주시 구좌읍 종달논길 61-7,33.4917173,126.900117,(+82) 010-2144-3412,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b5f7ab4c-d46e-42d2-a28e-ae4c2d4e03fc.jpg"""
중문빌리지펜션,제주특별자치도 서귀포시 예래로 270,33.2427395,126.3851905,(+82) 064-738-3151,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/67a40a8f-71fe-4c01-8d94-3a80d78432e9.jpg"""
중문진실캠핑장,제주특별자치도 서귀포시 천제연로 130,33.2536402,126.4188584,(+82) 064-739-1036,"""https://api.cdn.visitjeju.net/photomng/imgpath/202104/07/8db55b80-75c0-425b-8cb8-3ac48a7070c3.jpg"""
중문통나무펜션리조트,제주특별자치도 서귀포시 중산간서로594번길 7-8,33.2634541,126.4508884,(+82) 064-738-8383,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cf45e28f-7401-47bf-9eba-742573765f85.jpg"""
중문햇빛펜션,제주특별자치도 서귀포시 안덕면 쇠물도로 14,33.269617,126.3698303,(+82) 064-794-7722,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/331975e5-c34c-4333-ba6c-be241e5144ec.jpg"""
중문훼미리리조트,제주특별자치도 서귀포시 소보리당로164번길 83,33.2658081,126.38346,(+82) 064-738-7871,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dd2e0d71-55b4-4f03-ae83-72f707be696e.gif"""
쥬빌리펜션,제주특별자치도 서귀포시 안덕면 소기왓로 84-4,33.2423579,126.3693253,(+82) 064-739-0303,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0242156e-7f3e-4076-b8b0-72b7509d8616.jpg"""
지삿개풍경,제주특별자치도 서귀포시 이어도로 150,33.2397543,126.4381641,(+82) 064-738-5353,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dfa68345-67ef-4a01-9a50-519890be372f.jpg"""
지현민박,제주특별자치도 제주시 우도면 우도해안길 794,33.5149965,126.9570357,(+82) 064-783-0217,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/812b78ea-03c0-4c3c-90a8-408ca9b291ac.jpg"""
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,33.2493567,126.5814567,(+82) 010-9321-5380,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/e3f2fcc5-07ac-4c65-89f7-23640c2087e9.jpg"""
천상의노을,제주특별자치도 제주시 애월읍 애월해안로 424,33.4738366,126.3531665,(+82) 064-799-6116,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6faef22c-cc13-4904-af93-aab01243b3d1.jpg"""
청재설헌,제주특별자치도 서귀포시 인정오름로 135-18,33.2892686,126.5716866,(+82) 064-732-2020,"""https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/d5a4bd1e-d427-450a-921d-858201d47b2b.jpg"""
청정고을민박,제주특별자치도 제주시 추자면 대서1길 6,33.9623729,126.2984035,(+82) 064-742-4800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/82811c50-1f0a-4e63-8afb-c1e3ec4373e7.jpg"""
체이슨호텔 더 스마일,제주특별자치도 서귀포시 신서로48번길 50,33.252873,126.5101675,(+82) 064-739-7844,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/09/67507a78-51df-4b3b-bf08-3625c33e931f.jpg"""
초록새록,제주특별자치도 제주시 애월읍 중엄1길 37-22,33.4755504,126.36966,(+82) 064-742-6760,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/befacaa6-97df-480a-a1a2-e4ce58394a45.jpg"""
초록하우스,제주특별자치도 제주시 한림읍 명재로 17,33.3951307,126.2488575,(+82) 064-796-2227,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/20/002baf7c-1091-411f-ac0a-d9148660546c.jpg"""
초콜릿펜션,제주특별자치도 제주시 도리로 106-17,33.4993722,126.4638908,(+82) 010-8422-7933,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3f49f09c-6a04-4aeb-aa00-b9a23a0cdd5f.jpg"""
추사랑민박,제주특별자치도 제주시 추자면 석두리길 58,33.9355993,126.3243394,(+82) 010-4046-5240,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/4f773b1b-bd8a-4efc-8e0e-487c777c2ac5.jpg"""
추자도민박,제주특별자치도 제주시 추자면 묵리2길 37-7,33.9454067,126.3145241,(+82) 010-3325-9306,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/ae723210-8535-4613-8185-a5d78c3854f7.jpg"""
추자도휴양펜션,제주특별자치도 제주시 추자면 석두리길 4,33.9399825,126.3234994,(+82) 010-2726-6921,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/aa2df9e8-4c2a-4282-a5ba-d7fa6073083d.jpg"""
추자바다25시,제주특별자치도 제주시 추자면 묵리2길 48,33.9449257,126.3150707,(+82) 064-742-2724,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/12d0e13e-037e-4554-9da6-cab157ff3a4b.jpg"""
추자섬민박,제주특별자치도 제주시 추자면 대서5길 86,33.9625561,126.2902543,(+82) 010-8662-5706,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/3e8727de-e1df-41d9-8c7c-75119bcd6271.jpg"""
추자피싱랜드,제주특별자치도 제주시 추자면 신양4길 18,33.9471376,126.3320864,(+82) 010-5489-5500,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/6b1aa0f8-cb6d-4d15-a5b8-6a3b9b96d88f.jpg"""
취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,33.4718627,126.9128692,(+82) 0507-1386-1600,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/14/db71dee0-8938-4d74-9d65-6886bf53ad30.jpg"""
카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,33.3921364,126.241274,(+82) 064-796-2428,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/47cfabf6-a8c5-4e6d-85c8-79141b0754f9.jpg"""
캐빈타운,제주특별자치도 제주시 애월읍 가문동상2길 29-3,33.4849584,126.3909099,(+82) 064-712-1558,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/86bfe078-6b46-47ca-9005-ba2a591bcc34.jpg"""
캐슬드한림,제주특별자치도 제주시 한림읍 강구로 95-7,33.4091439,126.2780097,(+82) 0507-1422-1111,"""https://api.cdn.visitjeju.net/photomng/imgpath/202310/06/4a525874-9b3c-4b74-8fba-6d93e7d70b3b.jpg"""
캠파제주,제주특별자치도 서귀포시 516로 574-23,33.2984063,126.6009149,(+82) 010-7544-8219,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/09/75c48f53-5fb6-4902-b47e-5a88ed053870.jpg"""
켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684 (켄싱턴리조트),33.2336104,126.4893246,(+82) 064-739-9001,"""https://api.cdn.visitjeju.net/photomng/imgpath/201907/23/6ba2e299-c805-4f7e-922d-ab6610e4553e.jpg"""
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,33.4591059,126.9102124,(+82) 070-4548-2200,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0e955280-bb04-481c-8e05-6cb957fd4882.jpg"""
코사이어티 빌리지 제주,제주특별자치도 제주시 구좌읍 번영로 2133-50,33.4334699,126.7514202,(+82) 064-782-4994,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/15/df2e4f09-8349-4848-aa2d-4374e971b684.jpg"""
코업시티호텔성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,33.465988,126.9318865,(+82) 064-780-9800,"""https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/1f2d8787-22f4-4679-b305-a18569b8d021.jpg"""
코자호텔,제주특별자치도 서귀포시 대정읍 최남단해안로 44,33.2166675,126.2521425,(+82) 064-794-2300,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/19/84d34b01-91f6-4910-bc52-fce9a48f1530.jpg"""
코코스펜션,제주특별자치도 제주시 한림읍 협재2길 26,33.392388,126.2424445,(+82) 064-796-8262,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/59aac3c7-9918-490d-9707-bf5fc858c68a.jpg"""
코쿤호텔,제주특별자치도 제주시 애월읍 중엄3길 50,33.4778567,126.3716446,(+82) 064-744-8006,"""https://api.cdn.visitjeju.net/photomng/imgpath/202205/17/cbfa93ce-e7de-4721-abf9-84c84e017e16.jpg"""
콤마하우스,제주특별자치도 서귀포시 표선면 표선중앙로 73-9,33.3271155,126.8331028,(+82) 010-5589-0323,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cf2839fa-cbcd-42bf-a6a6-71b4d59954b3.jpg"""
콤포스텔라 별들의들판,제주특별자치도 제주시 한림읍 귀덕14길 187-1,33.4283083,126.2932006,(+82) 064-796-8892,"""https://api.cdn.visitjeju.net/photomng/imgpath/202008/12/8a2d796b-d258-4fa2-969d-9c096aa1ea0b.jpg"""
쿨쿨하우스,제주특별자치도 서귀포시 동홍로262번길 62,33.2695514,126.5726854,(+82) 064-767-5000,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/05/1a1d43c9-ce94-467c-8f85-427f94aa6cce.jpg"""
크리스마스리조트,제주특별자치도 제주시 구좌읍 해맞이해안로 2030-8,33.5290971,126.8463777,(+82) 064-784-1224,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/50e9fd51-689a-4ca9-95b2-a59591b6f0a1.jpg"""
클럽ES리조트 제주,제주특별자치도 서귀포시 1100로 501,33.2894341,126.4561006,(+82) 064-739-3328,"""https://api.cdn.visitjeju.net/photomng/imgpath/202008/10/cdb4cff1-31c4-4f20-8960-14661741a9fb.jpg"""
클로버비앤비,제주특별자치도 서귀포시 성산읍 시흥상동로 109,33.4781837,126.895862,(+82) 064-784-3399,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ae8256f6-2f86-4134-a9df-30ec438d1b4a.jpg"""
킴스캐빈,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-54,33.4744649,126.8866861,(+82) 0507-1408-5026,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e96854d6-d440-4414-a70d-40494926481f.jpg"""
킹스통나무,제주특별자치도 제주시 애월읍 도치돌길 279-1,33.4107486,126.3644234,(+82) 064-799-7233,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a723c580-9400-4713-ab86-78efeb17969a.gif"""
타미우스골프앤빌리지,제주특별자치도 제주시 애월읍 화전길 201,33.351192,126.3881562,(+82) 064-793-0707,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/20/371acd50-4249-4625-8fa1-7610848691a3.jpg"""
탐라누리,제주특별자치도 서귀포시 성산읍 금백조로 68,33.4398484,126.8657163,(+82) 064-784-2411,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e432dba8-832f-4995-96ce-535d6867b043.jpg"""
탐탐56,제주특별자치도 제주시 구좌읍 상하도길 56,33.5157242,126.866469,(+82) 010-3630-4802,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/246caab3-4b91-4c5b-ac2e-648df6394f43.jpg"""
탑팰리스호텔,제주특별자치도 제주시 중앙로 34,33.5153237,126.5244826,(+82) 064-721-8898,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/72513ae6-197b-4f4e-867f-c7291c02e628.jpg"""
태성민박,제주특별자치도 제주시 추자면 추자로 54-1,33.9622633,126.2940296,(+82) 01036938288,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/198fd2c3-77a8-492d-8da3-89c8cbca1794.jpg"""
태흥리조트,제주특별자치도 서귀포시 남원읍 태위로 988-6,33.2884666,126.7500435,(+82) 064-764-8118,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ae6c49f4-d5de-452b-b2ab-ff2676491fd2.jpg"""
태흥여관,제주특별자치도 제주시 추자면 추자로 34,33.9630826,126.2957715,(+82) 01031698033,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/7806069d-a53a-4fbe-8f0b-990bf6632dbd.jpg"""
탱자탱자게스트하우스,제주특별자치도 제주시 애월읍 애월로9길 69,33.4662229,126.3182745,(+82) 010-9971-3024,"""https://api.cdn.visitjeju.net/photomng/imgpath/202008/31/99fdd1ac-937f-49aa-bd05-4dfd67ceed91.jpg"""
테디밸리 골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,33.2928278,126.3476318,(+82) 064-793-1000,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8411cdd0-1157-4743-916a-0f8f63bf0c7f.gif"""
테마하우스,제주특별자치도 제주시 백포북길 24,33.5024966,126.4585774,(+82) 064-742-4275,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e15851ef-9e3f-4ee7-8ddd-e99f18e050e7.jpg"""
토리코티지X하시시박,제주특별자치도 제주시 조천읍 조천북6길 23,33.5422484,126.6386904,(+82) 010-7751-2936,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/9cc67777-fc69-4698-893e-ab083dcd3e4c.jpg"""
토리코티지카레클린트,제주특별자치도 제주시 애월읍 고내로7길 10-2,33.4640721,126.3386671,(+82) 010-2695-2369,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/30/b46ded43-c239-4777-9b7c-f99d75826403.jpg"""
토마토하우스,제주특별자치도 서귀포시 성산읍 성산등용로 96-7,33.4698633,126.9305349,(+82) 064-784-2214,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6382a675-a36a-403d-aad5-b3802c640ab0.jpg"""
토토하우스,제주특별자치도 제주시 애월읍 광령자종길 14,33.4647232,126.424101,(+82) 064-745-7676,"""https://api.cdn.visitjeju.net/photomng/imgpath/201903/12/5e4f87d0-5896-4d79-8914-6fc74fc09049.jpg"""
투데이제주펜션,제주특별자치도 서귀포시 예래로 267-2,33.2422382,126.3858643,(+82) 064-748-0977,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/16/90e629d6-1e27-43ef-96ed-ec554cd69627.jpg"""
파더하우스,제주특별자치도 제주시 애월읍 고하상로 88,33.4575565,126.3461552,(+82) 010-8789-7007,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/497b0002-8e7e-488f-9fdd-b65ea11fafb1.jpg"""
파도봐펜션,제주특별자치도 서귀포시 남원읍 남태해안로 141,33.2782199,126.7202183,(+82) 064-764-1110,"""https://api.cdn.visitjeju.net/photomng/imgpath/202010/19/5da58a2a-bba3-4843-81b1-2c10a8601a1b.jpg"""
파미유스파리조트,제주특별자치도 서귀포시 이어도로 826-6,33.2352002,126.5029241,(+82) 064-738-9186,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/28b78593-e9ef-418c-b725-5a1f0e29f4d5.jpg"""
파밀리아호텔,제주특별자치도 서귀포시 대포동서로 63-20,33.2409226,126.4380699,(+82) 064-738-2599,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9f94ad60-2250-42e3-89b1-23c7531e065b.jpg"""
파인힐호텔,제주특별자치도 서귀포시 부두로 44,33.2413534,126.5644037,(+82) 064-762-5987,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/87429eb6-2911-4f2d-b76c-6b6317ff6ea4.jpg"""
파크빌리지,제주특별자치도 제주시 애월읍 상귀서길 82-12,33.4652504,126.4053639,(+82) 064-713-2627,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/518e7fb5-db0f-4339-8512-5c2949f195e8.jpg"""
파크사이드호텔,제주특별자치도 제주시 도령로 126,33.4924608,126.4908325,(+82) 064-746-4544,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/baafb32a-9eef-4da2-8dd2-dce4fd2febed.gif"""
팔도민박,제주특별자치도 서귀포시 대정읍 마라로 109,33.1144663,126.2667022,(+82) 064-792-1441,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/18284462-e3c9-4297-908d-3246fc645616.jpg"""
팜밸리리조트,제주특별자치도 서귀포시 중산간서로 193,33.2593043,126.4907423,(+82) 064-738-7705,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3e22807e-cb6a-4553-a940-79a5b3d1ecec.jpg"""
팜파스 호텔 제주,"제주특별자치도 제주시 서해안로 368-3 (용담삼동, ciel bleu 호텔) 팜파스 호텔 제주",33.5115783,126.4847587,(+82) 064-798-9000,"""https://api.cdn.visitjeju.net/photomng/imgpath/202312/29/0e785544-a9e8-4ad6-95e6-576ad2ae350e.jpg"""
팜힐펜션,제주특별자치도 서귀포시 예래로 107,33.2524843,126.3963242,(+82) 064-738-3230,""""""
패밀리아펜션,제주특별자치도 서귀포시 표선면 번영로 3340,33.3509195,126.8232738,(+82) 064-787-9009,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ffbc864b-efe5-4917-81a3-ff76a7df7860.jpg"""
펄호텔제주,제주특별자치도 제주시 신대로20길 49,33.4834605,126.4907753,(+82) 064-742-8871,"""https://api.cdn.visitjeju.net/photomng/imgpath/201904/22/895d63da-b9f5-4dba-a829-e3abfab8b760.jpg"""
펜션 수망가라,제주특별자치도 서귀포시 남원읍 태수로 667-11,33.3350562,126.7120623,(+82) 064-764-2582,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/10/de55f1df-e098-4972-b74a-488608a46f05.jpg"""
펜션 에덴호스텔,제주특별자치도 제주시 서해안로 456-12,33.518435,126.489241,(+82) 064-749-0006,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/aed7b7c5-d1cb-4c56-958b-82d92357f1f1.jpg"""
펜션연리,제주특별자치도 서귀포시 논짓물로 50,33.2404221,126.3860267,(+82) 064-739-2564,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/caf3723c-4e59-4d09-954b-0d9ae5885b7d.jpg"""
펜션해다미,제주특별자치도 제주시 서해안로 502,33.5194239,126.4926773,(+82) 064-711-7900,""""""
펜션형민박꿈꾸는숲,제주특별자치도 서귀포시 태평로205번길 43-7,33.2474787,126.5398294,(+82) 064-738-1010,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/107f0c98-a50b-413d-8d98-1637eccc37e7.jpg"""
펠리스타운,제주특별자치도 서귀포시 성산읍 시흥하동로50번길 23,33.4744539,126.9079588,(+82) 064-782-4003,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b7eacee1-1a48-4f91-b79c-c8e73fa54b5d.jpg"""
포비네오두막게스트하우스,제주특별자치도 제주시 구좌읍 행원로4길 26,33.5515011,126.8059083,(+82) 010-4141-8636,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1ffb0aa1-323d-494b-8ba2-b237411fd674.jpg"""
포시즌펜션,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486011,126.5834075,(+82) 064-732-5222,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/6ebfbf10-6eed-4051-a157-9a5dfe6f54e5.jpg"""
포시즌호텔,제주특별자치도 제주시 원노형3길 19,33.4864727,126.483961,(+82) 064-900-5453,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/16/ede58479-90e0-4c2f-a32a-6e8f836c0154.jpg"""
포유펜션,제주특별자치도 서귀포시 남원읍 서의로 40-6,33.2960157,126.7109343,(+82) 064-764-2777,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7c2a0226-8d61-4171-a8a7-a1a3d69364c8.jpg"""
포지타노인제주,제주특별자치도 서귀포시 성산읍 신천서로 27-5,33.3429968,126.8510987,(+82) 010-3228-2642,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fc5a4973-067c-440e-9669-0338c1a8bc18.jpg"""
포트애비뉴,제주특별자치도 서귀포시 대포동서로 63-19,33.2407904,126.4385392,(+82) 064-738-3910,"""https://api.cdn.visitjeju.net/photomng/imgpath/202208/31/629c994c-c2ce-40f0-adb3-3623974fee1c.jpg"""
폴라리스펜션,제주특별자치도 제주시 애월읍 유수암동3길 45,33.438084,126.4084445,(+82) 064-799-9800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/deeeda4f-58f3-46ff-a6e0-bbacd1a85497.jpg"""
폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40,33.2444779,126.5110475,(+82) 064-739-3001,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/50a04a16-7d1a-4e82-be5c-e94f95929c29.jpg"""
푸르미르 펜션,제주특별자치도 서귀포시 성산읍 한도로 207,33.4682115,126.929965,(+82) 064-784-1472,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2088393a-1174-40eb-b24f-04b5f287b46e.jpg"""
풍차와노을 독채펜션,제주특별자치도 제주시 한경면 한경해안로 474-26,33.3404499,126.1731209,(+82) 010-6886-0238,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fa9df107-5e43-4cf3-b75a-26b276f86853.gif"""
프라이빗리조트,제주특별자치도 서귀포시 태평로 130,33.2444862,126.5371529,(+82) 064-723-9802,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/11/420eefd1-9ce8-4b05-bb74-c1e41d068ddb.jpg"""
플라마 펜션,제주특별자치도 제주시 한림읍 장원길 34-29,33.412973,126.2787617,(+82) 010-2642-3621,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/02/f9adaa53-a93f-4cc7-83f0-9fabe1a4b42a.jpg"""
플로라펜션,제주특별자치도 제주시 도리로 78-2,33.4995738,126.4601658,(+82) 0507-1369-7055,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4d17955c-e0d1-4f20-9b71-487f25488be2.jpg"""
피노호텔,제주특별자치도 서귀포시 천지연로29번길 5,33.2414205,126.5633442,(+82) 064-763-3005,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c8b36cfc-833c-4b43-ab77-2bc7ec111170.jpg"""
피디스테이션,제주특별자치도 제주시 구좌읍 평대10길 45-46,33.5209977,126.8461986,(+82) 070-8879-0242,"""https://api.cdn.visitjeju.net/photomng/imgpath/202005/13/a58bc1c1-0aaf-41fd-bfa8-23987f8093c5.jpg"""
피우다 게스트하우스,제주특별자치도 제주시 한경면 저지12길 60-4,33.3386208,126.2625201,(+82) 064-773-0561,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/77f358f0-263b-46a9-9271-194d0e76b482.jpg"""
하녹펜션,제주특별자치도 제주시 애월읍 하광로 181-1,33.4715815,126.4187059,(+82) 0507-1443-2737,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/ec5601f5-3168-4a62-82cc-f60f79d69913.jpg"""
하늘만큼 땅만큼 펜션,제주특별자치도 제주시 애월읍 가문동상4길 5,33.4833278,126.3939423,(+82) 064-901-8588,"""https://api.cdn.visitjeju.net/photomng/imgpath/202206/15/7a1ecf53-a57f-4a19-bcf1-c095e4a1649e.jpg"""
하늘오름펜션,제주특별자치도 제주시 구좌읍 중산간동로 1909,33.4814988,126.751231,(+82) 0507-1336-6294,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/467eaf5e-d14a-4dd5-8ff7-b49eaf7fce84.jpg"""
하늘을달리다,제주특별자치도 제주시 구좌읍 문주란로5길 25,33.5208647,126.8871207,(+82) 0507-1324-6190,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e54211bd-f6fa-4132-b86f-f9a8379745e1.jpg"""
하늘정원펜션,제주특별자치도 서귀포시 칠십리로394번길 8-4,33.2439708,126.5932644,(+82) 064-733-5798,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8fc6f169-a5d0-4750-92b2-2604cbc59fd2.gif"""
하늘조각휴양펜션,제주특별자치도 서귀포시 안덕면 사계북로 75,33.2354316,126.2958699,(+82) 064-792-6161,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/52ed1325-1a9a-427e-bdb3-b0679aaeac70.jpg"""
하늘타리펜션,제주특별자치도 제주시 연대마을길 59,33.4938797,126.4244775,(+82) 064-742-7042,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a1de957-619f-4ce1-b3ec-cb242e447c90.gif"""
